146.65774 -36.34644 0.17037 -0.28351 0.26397 0.40134
153.20253 -27.72033 1.00992 0.86945 0.27254 0.48810
152.99508 -27.98709 0.10843 -0.01458 0.30827 0.25354
153.06917 -26.68465 0.22409 -0.61902 0.46832 1.18697
147.65603 -37.75860 -0.25461 -0.48887 0.22280 0.42039
153.19363 -28.12534 0.83506 -0.86081 0.50254 0.51900
136.05868 -32.81035 0.13142 -0.37177 0.39652 0.24944
153.37403 -27.94058 -0.20683 -0.07427 0.49139 0.43778
137.16010 -30.45328 -0.12855 -0.30106 0.45404 0.32523
133.87922 -23.76699 -0.50604 0.32549 0.53686 0.23366
133.88275 -23.69819 0.06340 0.14092 0.21001 0.25253
176.81940 -38.11360 4.34291 -13.10336 1.24359 1.07573
176.16320 -38.41070 3.40708 -7.28811 1.25449 1.15201
176.52200 -38.22920 -0.34827 -5.86286 0.43425 0.37840
176.56080 -38.40790 2.34140 -9.56521 0.37572 0.35823
176.75300 -38.25660 3.25502 -11.66086 0.42351 0.32146
176.09810 -38.40700 6.29244 -6.77105 0.38292 0.42066
176.30280 -38.47680 -0.48595 -7.18280 0.35661 0.37963
176.25250 -38.13040 4.11942 -7.43280 0.84046 0.82311
176.25470 -38.16890 4.75422 -7.02450 0.36782 0.44670
176.53450 -38.03640 1.54278 -7.31950 0.69751 0.79364
176.48780 -38.47250 1.50048 -10.31914 0.73154 0.89972
176.73710 -38.07650 3.11948 -9.46493 0.38079 0.36370
176.28770 -38.35200 0.69932 -4.65048 0.34465 0.37088
176.30070 -38.33760 1.69358 -4.17950 0.38505 0.37001
176.15820 -38.36430 6.00318 -9.18630 1.23379 1.18922
176.13770 -38.30200 6.00334 -7.86891 1.40644 1.46681
176.21430 -38.32890 2.70383 -7.02460 1.28801 1.27569
176.16900 -38.31400 5.46806 -7.11896 0.40380 0.36587
176.82720 -38.37570 0.99727 -12.75175 0.61138 0.39284
176.73400 -38.37640 3.44331 -11.67983 0.63464 0.31600
176.39320 -37.86280 2.04602 -4.27173 0.96200 0.95606
176.68470 -37.98210 1.63890 -9.44624 1.14595 1.06792
176.32070 -38.24920 1.42077 -6.18804 0.33990 0.38062
176.29830 -38.23350 3.43457 -6.16106 0.41086 0.36073
176.38810 -38.31920 0.41225 -5.66246 0.31869 0.32592
176.50170 -38.27760 0.71690 -7.42399 0.38011 0.43319
176.50030 -38.31830 1.06052 -7.90660 0.35862 0.33861
176.45980 -38.31120 1.04053 -6.92600 0.33091 0.35491
176.42830 -38.30510 0.24973 -6.02323 0.34085 0.39154
176.32910 -38.26400 1.17885 -4.56964 0.46289 0.37146
176.32350 -38.29170 1.95390 -3.85579 0.27155 0.43357
176.27790 -38.28500 3.01649 -3.31584 0.31106 0.45096
176.24830 -38.30540 2.58640 -4.28032 0.39224 0.38709
176.28220 -38.24860 3.33386 -5.57431 0.45351 0.35153
176.27250 -38.21660 3.48300 -6.78874 0.48632 0.46431
176.46830 -38.28070 -0.16936 -6.47863 0.34553 0.35324
176.40690 -38.27190 3.64684 -4.51788 0.39098 0.37029
176.64110 -38.16730 3.14427 -9.05217 0.34153 0.36491
176.52210 -38.17360 2.97168 -8.13290 0.33521 0.48656
