#lon lat ve vn vu se sn su name
133.69683 -32.12862 0.36463 -0.23101 -0.36565 0.19691 0.20298 0.28741 thev
172.79022 -42.21496 -6.37338 -4.84602 -4.92175 0.26418 0.26821 0.47000 tenn
170.13928 -45.63416 -29.25630 -13.57292 -0.23749 0.23759 0.24538 0.40000 sutt
174.13729 -41.66382 -16.37735 -5.78575 -0.72246 0.28132 0.24604 0.42000 sedd
212.29396 -14.94583 -87.56251 27.52998 -2.07291 0.40915 0.41299 0.56000 rgtg
168.31502 -17.74943 -81.00207 -38.31348 1.99177 0.30502 0.24651 0.49000 ptvl
118.67886 -20.53975 -0.18779 0.15830 0.04635 0.19476 0.19984 0.27572 pthl
174.09545 -39.27002 -0.87462 -0.61824 -3.49562 0.27580 0.25054 0.39000 pgne
174.01427 -39.29437 -0.75838 -1.77962 -3.97558 0.23656 0.23105 0.50000 pgkh
183.63120 -44.02429 -32.45253 0.97073 -0.99947 0.26608 0.25767 0.38000 owmg
166.48489 -22.22832 0.84787 -0.90421 -0.82092 0.22140 0.22454 0.31000 nrmg
166.41612 -22.24199 0.48738 -0.32909 -1.01090 0.41637 0.24253 0.42000 nbtg
148.14496 -26.35890 0.61694 -0.43340 0.61562 0.23054 0.24480 0.31000 mchl
173.48243 -42.01156 -14.38643 -4.07107 7.28799 0.26374 0.25304 0.41000 look
130.82473 -12.45546 -0.35597 0.41696 -0.25712 0.20154 0.19850 0.26299 lkya
132.89390 -12.65885 -0.41482 1.47004 -1.82677 0.24521 0.27978 0.58000 jab1
254.63820 -26.47291 54.00456 32.20997 -2.28421 0.71475 0.70001 0.54000 ilsg
152.48686 -30.32662 0.37625 -0.18293 -1.12833 0.23463 0.21942 0.34000 hern
173.82186 -41.85723 -15.99070 -7.07544 2.53779 0.26347 0.25283 0.40000 glok
181.83976 -14.29605 -82.98601 -0.60265 -3.42400 0.41741 0.41547 1.12000 fttg
173.81539 -42.14460 -24.20046 -11.43493 -0.37184 0.25187 0.30062 0.45000 clrr
139.90306 -22.91354 0.56099 -0.41875 -0.23982 0.19786 0.20273 0.29195 bula
