NASA MEaSUREs project: Extended Solid Earth Science ESDR System (ESESES)
Station velocities and uncertainties 
Derived from daily displacement time series - combined product (weighted mean)
Uncertainties include the effects of colored noise in daily time series
The north, east and up velocities are assumed to be uncorrelated 
Note: Velocities are given only for stations with a minimum of 2.5 years of data
The reference frame is IGS14 (ITRF2014)
Reference: 
Bock, Y., Moore, A.W., Argus, D. F., Fang, P., Jiang, S., Kedar, S., Knox, S.A. Liu, Z. & Sullivan A. (2021), 
Extended Solid Earth Science ESDR System (ES3): Algorithm Theoretical Basis Document: Chapter 4.2
http://garner.ucsd.edu/pub/measuresESESES_products/ATBD/ESESES-ATBD.pdf (username:anonymous; password: your e-mail address)

Velocity units: mm/yr
Ellipsoid Height units: meters
Lat/Long: decimal degrees

Site Longitude   Latitude   Height      Nvel     Evel     Uvel   Nerr   Eerr   Uerr
back 257.52181434 -74.43044139   33.186     9.54    16.46    15.42   0.12   0.16   0.36 
badg 102.23498581 51.76970496  811.415     -6.6     26.5     0.65   0.08   0.06    0.3 
bahr 50.60814315 26.20913901  -17.075    30.08    31.06    -0.46   0.11   0.14   0.22 
baie 291.73667259 49.18682628   27.476     6.18   -16.09     3.49   0.09   0.08   0.19 
bakc 29.89336138 0.35041514 4441.762    19.34     26.9     3.07   0.39   0.39    0.9 
bake 263.99765595 64.31782009    4.414    -4.25   -18.87    11.08   0.07   0.08   0.23 
bako 106.84890739 -6.49105354  158.153    -7.34    24.45    -0.66   0.08   0.07   0.19 
bald 241.09860962 37.78342728 2749.507    -0.16   -19.59     3.16   0.36   0.07   0.34 
bamf 234.86489533 48.83532933   10.785    -5.94    -3.98     1.92   0.07   0.08   0.17 
bamo 242.79543468 40.41275069 1792.458    -9.51   -16.46     0.45   0.05   0.05   0.16 
ban2 77.51161585 13.03431789  831.874    35.35    42.98    -0.78   0.14   0.17   0.49 
bar1 240.97026647 33.48045049   14.804    22.81   -41.37    -1.15   0.05   0.06    0.1 
bara 288.90177216 18.2086988    6.730     8.84     8.71     0.44   0.16   0.08   0.27 
barb 300.39092212 13.0879141  -38.609    15.86    12.95    -0.53   1.18   1.75   2.21 
barh 291.77831086 44.39504759    6.751     7.07   -15.29     0.43   0.04   0.04   0.11 
barn 288.84044304 44.09908818  139.629     5.03   -15.73     0.42   0.11   0.12   0.44 
basq 242.13696887 42.41160458 1348.599    -9.54   -16.32    -0.23   0.14   0.15   0.56 
batm 243.48844738 36.40345689  736.973    -8.35   -15.35    -0.33    0.2   0.18   0.48 
bay1 197.29284242 55.19027347   50.474   -22.57    -9.05    -0.21   0.19   0.21   0.47 
bay2 197.29323719 55.19042008   50.490   -22.47    -9.22    -0.16   0.25   0.23   0.56 
bayr 276.10826922 43.44623011  148.877     1.16   -16.01     -1.6   0.05   0.05    0.2 
bbdm 240.01849005 34.58219689  204.873    20.15   -41.86     0.12   0.07   0.15   0.14 
bbid 248.47387431 44.18504516 1789.941   -10.33   -16.39    -2.48   0.07   0.07   0.26 
bbry 243.1157604 34.26427804 2051.044     4.44   -23.98     0.33   0.05   0.05   0.12 
bcln 2.00416725 41.40541981   84.794    16.28    19.84    -0.48   0.07   0.09   0.21 
bcov 233.15735865 50.54428164   37.318   -10.33   -11.43     3.18   0.08   0.06   0.18 
bcrk 219.13957777 62.41428088  719.479   -15.51   -10.08     1.39   0.17   0.16   0.44 
bcut 235.91739077 40.82849878  -19.211     4.76   -12.59    -5.99   0.22   0.27   1.04 
bcwr 240.59415329 34.92046111 1332.912    10.06   -33.83      0.0   0.04   0.05   0.13 
bcyi 246.59415284 44.31561631 2173.400    -9.58   -15.23    -0.59   0.07   0.06   0.21 
bdar 37.35965512 11.59981706 1793.050    17.27     22.0     -0.9   0.31    0.3   1.08 
bdos 300.39090274 13.08795361  -38.608    15.08    13.73    -1.56   0.25   0.65    0.7 
bdry 242.6500743 48.98669928  601.800   -10.32   -13.55     0.98   0.09   0.08   0.27 
bea2 219.13746272 62.40784274  662.443   -14.76    -7.62     1.01   0.48    0.4    0.9 
bea5 265.82029011 30.16172177  -11.862     4.29    -7.65   -11.48   0.77   0.55   1.44 
beat 243.37887302 37.0399318 1396.054    -8.86   -15.72    -0.39   0.07   0.07   0.17 
bele 311.53744965 -1.4087931    9.061    12.94    -4.72    -1.07   0.46   0.27    0.8 
beli 237.52102791 48.75526891   10.600    -9.73    -9.82    -1.74   0.39   0.29   2.49 
bell 1.40113904 41.59961738  853.409    16.23    19.71     0.08   0.05   0.04   0.13 
bemt 244.00181016 34.0005343 1373.638    -4.35    -17.3    -0.86   0.04   0.05   0.11 
bend 238.68481422 44.05715908 1095.840    -8.17   -13.02    -1.32   0.05   0.06   0.17 
benn 243.54019214 -84.78645806 1416.358     0.66    15.66     8.62    0.1   0.15   0.34 
bepk 241.92590921 35.87838791 2471.107    -0.51   -21.04     0.14   0.04   0.07   0.15 
berp 248.11541568 -74.54593595  313.096    12.36    18.38     26.8   0.17   0.16   0.35 
bfld 240.95466933 35.41308423  108.359     0.92   -25.86    -6.38    0.2   0.15   0.44 
bfsh 241.50203906 35.59112248  791.842     1.88   -17.41     0.43   0.32   0.73   0.86 
bgbc 355.50348979 48.48101037  124.509    16.17    17.12    -1.94   0.19   0.14   0.35 
bgis 241.84030692 33.9671166    2.826    15.97   -38.71    -2.48   0.06   0.06   0.23 
bhr1 50.60814399 26.20913975  -17.077    30.06     31.3    -0.35   0.13   0.12   0.26 
bhr2 50.60814399 26.20913975  -17.082    29.05    30.64    -1.94    0.3   0.22   0.65 
bhr4 50.60814893 26.2091443  -13.900    29.98    31.44    -0.76   0.14   0.11   0.33 
bhst 176.0631743 -39.48918407  882.485    33.31    -1.05    -0.04    0.2   0.23    0.3 
bigd 241.01116752 47.93329432  493.327   -10.13   -12.88    -1.05   0.07   0.09   0.23 
bija 275.42313121 9.74997444  555.623    14.97    12.26     -1.7   0.32   0.14   0.36 
bil1 252.00351536 45.97118378  873.718    -8.07   -15.14    -2.44   0.15   0.18   0.72 
bil5 252.00351415 45.9711834  873.866    -8.09   -15.21    -2.34   0.09    0.1    0.3 
bilb 166.45338279 68.0653131  315.768   -20.15     7.66     0.34   0.16   0.21   0.62 
bili 166.4379616 68.07613074  456.132   -20.74     8.67     0.06   0.17   0.12   0.56 
bill 242.93540363 33.57824166  470.042    14.56   -35.72    -1.36   0.04   0.04   0.11 
bils 235.74747335 47.53934442   38.374    -2.81    -0.53    -0.51   0.17   0.19   0.36 
birf 176.24610692 -40.67976617  308.939     28.8   -26.34    -3.64   0.09   0.14   0.21 
bis1 224.46070533 56.85449284   66.591    -6.46   -16.25     2.43   0.24    0.2    0.5 
bis2 74.53318114 42.85419317  744.825     5.25    28.55    -0.34   0.59   0.59   1.37 
bis5 224.46070317 56.85449239   66.767    -7.34   -16.26     0.84   0.14   0.11   0.26 
biti 97.81136514 1.07860416   -7.706    18.45    34.29     -1.6   0.35   0.38   0.49 
bjco 2.45002226 6.38466483   30.719    18.76    22.06     -0.5   0.11    0.1   0.88 
bjfs 115.89248342 39.60860183   87.446   -11.07    31.07     1.85   0.09   0.07   0.13 
bjka 2.92798106 11.1247428  317.172    18.82    21.33    -0.25   0.17   0.28   0.47 
bjnm 116.22412926 40.24532478  109.115   -11.53     29.9     1.41   0.17   0.15   0.37 
bkap 243.91957656 35.28704811  252.029    -8.65   -16.25     0.17   0.05   0.04   0.13 
bkms 241.90530568 33.96225636   11.009    18.19   -39.74     1.09   0.08   0.08   0.19 
bkr1 240.89052263 35.13238743   56.919     1.88   -25.74   -25.41   0.52    0.3   2.59 
bkr2 240.89071359 35.13257942   56.812     2.38   -26.31   -24.92   0.56   0.25   3.02 
bla1 279.57949279 37.21134837  605.706     3.16   -14.31     -1.2   0.05   0.05   0.18 
blas 337.02528202 79.5386071  484.004    20.51   -12.21     7.83   0.06   0.07   0.32 
blbp 204.28857561 19.35461742 2664.220    31.21    -58.4    -4.52   0.18   0.23   0.18 
blcl 233.41074429 52.38826298   24.732   -11.15   -14.64     5.77    0.1   0.11   0.38 
blkv 279.58547524 37.20601772  606.489     3.22   -13.68    -0.52   0.07   0.06    0.2 
blmm 270.02747148 36.87978301  100.613    -0.42   -14.15    -0.04   0.09   0.09   0.37 
blrw 269.46922137 43.23025339  190.675    -1.05    -15.6    -2.34   0.17   0.26   0.51 
blsa 241.97132527 33.79954257  -23.122    16.86   -38.79    -2.13   0.04   0.07   0.57 
bluf 168.292086 -46.58506336  124.627    31.44   -28.34    -0.83   0.05   0.05   0.11 
blw2 250.44219924 42.76712727 2215.601    -7.25   -15.17    -0.85   0.06   0.05   0.14 
blwy 250.44220009 42.76712768 2215.653    -7.56   -13.51     0.83   0.36   0.39   1.03 
bly1 238.95093469 42.40684476 1313.423    -7.11   -15.96    -0.99    0.1   0.11   1.04 
blyn 237.0724609 48.01605833  613.311    -8.15    -8.93    -2.13   0.21   0.23   0.76 
blyt 245.28515088 33.61041597   85.963    -7.82   -14.57     -0.6   0.04   0.04   0.11 
bmhl 243.94702292 34.25144544  722.623    -5.58   -15.64    -0.11   0.03   0.04    0.1 
bmry 243.01530034 33.96268178  787.243     8.84   -27.21    -1.64   0.09   0.13   0.32 
bndy 152.32100545 -24.90822236   80.015    54.08    24.01    -0.56   0.07   0.06   0.19 
bnet 170.1901425 -43.86248644  757.741    31.48   -26.51     2.67   0.12   0.26   0.27 
bngm 89.66478841 26.1191531   -6.577    33.35    40.52    -1.05    0.2   0.16   0.42 
bnoa 115.2099173 -8.74649973   39.021    -4.17    28.26    -0.23   0.18   0.17   0.38 
boav 299.29888485 2.84518322   69.495     12.0    -4.29      0.2   0.07   0.07   0.38 
bogi 21.03521395 52.47499138  139.915     14.4    20.86     0.21   0.04   0.04   0.19 
bogo 21.03534129 52.47594665  149.620    14.36    20.64    -0.01   0.03   0.03   0.14 
bogt 285.91906032 4.64007146 2577.084    15.14    -0.01   -29.61   0.11   0.11   1.21 
bomg 244.27029517 33.36462902  -84.247    -4.66   -21.49     2.68   0.34   0.27   0.28 
bomj 316.57826495 -13.25555871  419.391    12.93    -4.98     0.19    0.2   0.08   0.31 
bon2 274.79749084 9.76453097   28.004    26.71    15.89    -7.51   0.35   0.23   0.32 
bor1 17.07345334 52.2769554  124.365    14.71    20.11    -0.25   0.03   0.03   0.12 
bork 6.74744548 53.56364158   54.217    15.48    17.79    -0.25   0.14   0.12   0.52 
borr 359.9167915 39.9051811   72.885    16.36    20.16    -0.43   0.14   0.17   0.32 
bpeb 232.22825195 50.15670168  710.902     -8.7    -8.64     3.11   0.34   0.31   0.82 
bpkt 239.67287809 46.88315489  564.524    -8.72   -12.44     1.31   0.18   0.11   0.61 
bran 241.72295516 34.18489282  246.260    13.94    -37.4    -0.64   0.04   0.05   0.14 
bras 11.11308157 44.12216418  901.186     17.1    21.58      1.3   0.27   0.16    0.5 
braz 312.12213123 -15.9474759 1106.015     12.6    -4.02    -0.66   0.04   0.04   0.14 
brew 240.31736683 48.13152427  238.615   -10.07   -12.76    -0.82   0.04   0.05   0.13 
brft 321.57446268 -3.87744667   21.671    12.59    -4.62    -0.11    0.1   0.07   0.17 
bri2 237.84747346 37.91946972  265.125     5.68   -26.65     -0.4   0.14   0.18   0.63 
brib 237.84745083 37.91940418  262.253     4.55   -27.33     0.43    0.1   0.09   0.17 
brig 276.24334544 42.52010204  261.348     1.53   -15.62    -2.48   0.05   0.05   0.19 
brip 158.46914425 -75.79566936 2110.894   -12.07     8.21     0.55    0.1   0.08   0.35 
brmu 295.30372838 32.37039779  -11.616     8.92   -11.85    -0.88   0.04   0.04   0.11 
brn2 87.27218966 26.51971127   19.955    33.91    39.44    -1.91   0.18   0.14   0.34 
brn3 236.98442042 49.26989242   32.696     -9.0    -9.48    -1.75   0.17   0.15   0.65 
brnt 241.80867914 44.44021768 1212.702    -9.87   -14.81     0.38   0.21   0.14   0.56 
bro1 122.20908678 -18.00397286   42.242    59.12     37.4    -0.68   0.06   0.07   0.22 
brpk 241.42319541 34.68228252 1729.115     9.53   -31.14      0.7   0.05   0.07   0.18 
brsg 295.30364339 32.37038311  -11.015      8.3   -12.18    -0.84   0.15   0.13   0.32 
brst 355.50340398 48.38049268   65.834    16.98    16.78     -0.9   0.05   0.05   0.09 
bru1 290.05342595 43.88981628    1.896     5.95   -15.37     0.34   0.12   0.12   0.32 
bru5 290.05342441 43.88981701    2.034     5.81   -15.54     0.12   0.16   0.14   0.53 
bru7 290.0534452 43.88972992    4.258     6.44    -15.5     0.22   0.27   0.28   1.14 
brun 114.95236305 4.97118035   90.692    -12.6    32.84     2.41    3.7   4.99   1.62 
brus 4.35921648 50.79781651  149.666    16.15    17.71      0.6   0.06   0.08   0.18 
brux 4.35856391 50.79806308  158.139     16.2    18.02    -0.15    0.1   0.08   0.21 
bsa1 292.70928938 -67.81604336  127.553    10.02    15.13      1.0   0.26   0.24   1.02 
bsat 100.2845635 -3.07669139    5.882    37.08    39.06    -12.8   0.38   0.44   0.56 
bshm 35.02298205 32.77898369  225.077    19.87    22.36     0.54   0.05   0.05   0.17 
bsim 96.32618126 2.40926572  -23.324     3.89    18.67   -26.82   0.46   0.33   0.52 
bsmk 259.18331016 46.8211263  551.243    -4.92   -15.94    -3.26   0.05   0.05   0.19 
bsnc 247.46851258 44.73964282 2167.168    -9.41   -14.97    -0.32   0.17   0.17   0.56 
bspc 247.1370666 44.57842929 2394.801    -9.59   -15.05    -0.78   0.13   0.13   0.46 
bsry 242.9880093  34.918612  613.504     0.39   -20.82    -1.38   0.03   0.05    0.1 
btdm 241.81177673 34.29280501  678.251    12.06   -36.04    -0.12   0.05   0.06   0.15 
btet 98.64394104 -1.28154223   21.123    36.88    40.33    -8.98    0.2   0.22   0.56 
bthl 97.71064375 0.56918274   67.288    31.57    29.88    -6.37   0.16   0.23   0.43 
btng 125.19043209 1.43892348   74.965    -7.93    18.27    -4.77   0.75   0.62    0.9 
bton 237.20260542 45.48580683   46.718     -6.4    -9.83    -1.15   0.21   0.38   0.57 
bucu 26.12573891 44.4639442  143.192    12.34    23.25     2.29   0.04   0.04   0.19 
budp 12.50002351 55.73901925   94.017    15.05    18.05     1.29   0.04   0.04   0.16 
bue1 301.48070082 -34.57370192   48.656    12.42    -0.94     1.69   0.25   0.25   0.37 
bue2 301.4807007 -34.57370118   48.664    13.35     0.43     3.27    0.4   0.32   0.94 
bueg 239.80359236 34.61284876   74.762    23.77    -44.4    -1.25   0.58   0.54    0.8 
bueh 247.37234833 44.69634421 1955.082    -9.92   -15.24    -0.53   0.19   0.17   0.47 
buen 282.98957943 3.88202258   57.750    14.03     5.29    -0.21   0.12   0.11   0.32 
bula 139.90306166 -22.91353885  200.505    57.47    30.23    -0.47    0.1   0.09   0.29 
bull 243.12830064 36.91764324 1344.788    -8.33   -15.97    -0.14   0.08   0.11   0.28 
bums 174.49913854 -85.96149319 2642.173    -10.9     7.89     0.06   0.14   0.25    0.8 
buri 155.89415786 -79.14743682 2006.301   -12.05     6.54     0.74   0.05   0.05   0.22 
burn 242.15647208 42.77950214 1180.908    -9.29   -15.47    -0.81   0.04   0.04   0.12 
bust 243.54905938 36.74533641  992.301    -8.58    -15.7    -0.07   0.08   0.12    0.3 
bute 19.05653645 47.48094763  180.797    15.15    21.92     0.14   0.12   0.12   0.49 
bvpp 240.65249543 35.15727594  123.046     3.83   -29.01    -0.72   0.05   0.06   0.16 
bydg 17.99363205 53.13456221  104.424    14.26    20.33     0.52   0.17   0.11   0.67 
bysp 293.83880061 18.40783645   49.224    13.82     8.78    -0.48   0.07   0.07   0.27 
bzrg 11.33679499 46.49902281  329.119    16.17    20.31     1.28   0.04   0.04   0.17 
ca99 241.10331095 37.64456481 2391.508    -7.24   -23.56     2.44   0.33   0.17   0.65 
caba 274.65646742 10.23787498   26.953     27.2    16.46     2.54   0.16   0.16   0.38 
cabl 235.43665497 42.83609868   37.825     1.45    -6.57      1.1   0.04   0.04   0.11 
cacc 235.81569896 41.74559856  -21.949    -0.55   -10.94     1.77   0.11   0.11   0.23 
cace 353.65821952 39.47886474  436.499     16.8    18.29    -0.26   0.11   0.07    0.3 
cact 244.01005266 33.6551353  518.453    -0.77   -21.37    -0.26   0.04   0.05   0.11 
caen 359.542874 49.18270357  113.560    16.89    16.81    -1.35   0.11   0.13   0.39 
cagl 8.97275031 39.13591062  238.362    16.09    21.78    -0.03   0.05   0.06   0.16 
cags 284.1926731 45.58502059  234.940     3.42   -16.21     3.16   0.11    0.1    0.2 
cagz 8.97275775 39.13588956  237.980    16.08    21.53    -0.54   0.08   0.08   0.26 
cako 16.43907816 46.38710263  222.071    15.76    22.28     0.51   0.11   0.15    0.4 
call 282.85068014 -12.06287507   33.795    13.85    19.03      2.6   0.12   0.16   0.35 
calv 273.15439382 12.57244494  287.392      8.8     3.15     0.13   0.49   0.51   2.44 
cam5 238.95709266 35.52926285   17.030    24.49   -40.23      0.3   0.18   0.17   0.58 
came 13.12399673 43.11198482  498.665    18.85    23.07     1.24   0.29   0.15   0.68 
cand 239.56630513 35.93935244  568.390      7.9   -25.02     1.65   0.04   0.07   0.36 
cant 356.20193554 43.47197935   99.271    16.69    18.27     0.05   0.06   0.04   0.11 
cap5 240.45088025 34.40770197  -26.837    15.63   -41.84    -1.77   0.25   0.39   1.16 
capf 299.44164191 -66.01207155  100.192     9.24    14.51     2.62    0.1   0.13   0.31 
carg  359.02615 37.59660165   57.302    17.93    19.33     0.19   0.14    0.1   0.41 
carh 239.56918154 35.88838296  480.257    14.96   -32.52     0.54   0.06   0.07   0.13 
cari 92.71955375 11.61418608   -2.362    19.87     10.7    19.12   0.32   0.76    0.6 
carr 239.56916556 35.88834923  478.691    17.52   -33.92     0.26   0.15   0.28   0.53 
cart 284.46614575 10.3913338    4.086    10.69    12.55    -1.94   0.11   0.12   0.33 
cas1 110.51970572 -66.28335853   22.435    -9.49     1.46     1.89   0.05   0.04   0.15 
casa 241.10333961 37.64463662 2390.413   -11.97   -20.61     9.72   1.01   0.53   1.78 
casc 350.58147772 38.69341409   76.020    17.02    17.88    -0.25   0.04   0.05   0.11 
case 242.59601629 33.45535035  776.503    17.02   -37.59    -1.66   0.07   0.11   0.23 
casl 282.12461278 34.34464805  -17.334     3.93   -13.27    -1.03   0.21   0.14   0.55 
casp 253.61592886 42.81917276 1571.413    -5.86   -15.63    -0.27    0.1    0.1   0.28 
cast 249.32268819 39.19102285 2245.053    -7.96   -14.22    -0.74   0.04   0.04   0.12 
cat1 241.5169975 33.4457697    3.903    21.49   -40.25    -0.61   0.08   0.12   0.26 
cat2 241.66618741 33.31161501  477.255    21.46   -40.42    -1.23   0.04   0.05    0.1 
cat3 241.51699441 33.44576134    5.136    21.34   -40.13    -1.38   0.04   0.05   0.15 
cath 236.63272937 46.19730279   56.332    -5.11    -7.64    -0.22   0.08   0.08   0.55 
cauq 287.65900416 -35.96848932  157.359    17.37    10.94     6.54   0.37   0.43   0.44 
cava 12.58266755 45.47935658   47.779    17.87    21.04     -2.4    0.1   0.07   0.37 
cbhs 241.37019848 34.13855968  284.604    18.12   -39.15    -0.51   0.03   0.05   0.11 
cbqc 287.1951275 -36.14702225   35.939     22.6    30.06    -7.79   0.65   0.63   0.61 
cccc 242.32882937 35.56531221  813.962     0.07   -20.72    -0.69   0.05   0.06   0.13 
ccco 241.78880612 33.87625822  -16.919    18.29    -36.8    -2.48   0.08    0.2   0.35 
cccs 242.13506114 33.8627413   31.831    16.12   -38.09    -0.62   0.09    0.1   0.19 
ccj2 142.19502876 27.06753181  104.229    10.07    -36.0    -0.35   0.09    0.2   0.29 
ccjm 142.18458347 27.0955815  208.728    10.63   -33.24    -0.47   0.19   0.42   0.36 
ccpw 242.02140389 46.32120373  497.358    -9.76   -12.93    -1.44   0.28   0.18   0.56 
ccst 240.98653598 34.80636195 1578.049     8.86   -33.38     1.25   0.11   0.08   0.27 
ccv3 279.45476931 28.46022755  -24.385     3.02   -12.17    -2.55   0.14   0.14   0.49 
ccv5 279.45476826 28.46022785  -24.233     3.06   -12.02    -2.15   0.07   0.08   0.22 
cdmt 243.66407006 34.8294679  936.569    -7.06   -18.52     0.52   0.04   0.05   0.11 
cdvv 253.0302269 34.25415413 1551.973    -6.24   -13.34     2.51   0.07   0.08   0.21 
cebr 355.63214694 40.45342882  775.810    16.66    18.65      0.1   0.05   0.05   0.17 
ceda 247.13952066 40.68069643 1472.459    -9.09   -16.65     0.02   0.03   0.04   0.14 
cedu 133.80982689 -31.86667119  144.744    58.77     29.0    -0.56   0.04   0.04   0.13 
cefe 319.68054487 -20.31079359   14.283    12.54    -4.21     1.01   0.13    0.1   0.31 
ceft 321.52708186 -3.71081059    4.892     12.3    -4.75     0.33   0.07   0.08   0.27 
cena 215.32236954 65.49816528  283.759   -19.14    -8.56    -1.99   0.09   0.12   0.45 
ceu1 354.69361085 35.89197359   52.436    16.94    15.86    -0.17    0.1   0.12   0.33 
ceut 354.68866716 35.8960517   51.855    17.37    15.67     0.01   0.19   0.28   0.68 
cfag 291.76735124 -31.60216823  702.559    12.08     6.66    -0.62   0.09   0.09   0.21 
cfrm 18.35318943 49.68479666  373.586     14.9    20.95     0.31   0.12   0.08   0.49 
cgdm 242.03505721 34.24399191  704.690    10.99   -35.36     0.37   0.08   0.07   0.15 
cggn  9.1183118 10.12309486  916.437    15.49     27.3     3.87   0.63   0.72   0.82 
cgnn 212.95191764 61.12158742  271.188     3.34   -25.54    12.76   0.42   0.28   0.49 
cgui 272.44125618 12.97630562  746.085    11.87     2.32     0.17   0.49   0.69   1.36 
cha1 280.15712655 32.75756595  -29.024     3.22    -12.5    -1.93   0.15   0.17   0.58 
chab 237.88069438 37.72411479  213.903     7.41   -27.78      0.0   0.11   0.09   0.22 
chac 301.04030678 -27.42043931   77.945    11.47    -2.64     0.94   0.13   0.16   0.53 
chan 125.44419924 43.79068666  273.259   -12.01    26.65    -0.02   0.11   0.08   0.19 
chat 183.43416247 -43.95578802   57.983    33.05   -40.64    -0.97   0.06   0.07   0.19 
chb1 275.53435592 45.65349373  145.046     0.67   -16.15     0.85   0.21   0.13   0.36 
chb5 275.53435336 45.65349379  145.223     2.36   -16.48    -2.67   0.31   0.09   0.52 
chcm 237.22413318  48.010618   20.384    -8.39    -8.64     0.26   0.07   0.09   0.17 
