#lon lat ve vn vu se sn su name
167.93883 -29.04334 0.17716 -0.05881 -1.06600 0.21269 0.21767 0.52900 norf
190.07293 -19.07653 -78.58601 8.10140 -1.72100 0.29315 0.25608 0.70700 nium
116.63749 -26.69664 -0.37763 -0.16793 -0.53900 0.23967 0.23276 0.44600 mro1
178.12913 -38.64379 -11.24297 -15.36438 -0.69800 0.77974 0.27940 0.60400 mako
169.85252 -43.72079 -17.60427 -7.43968 0.92300 0.88773 0.83684 1.82900 maka
158.93583 -54.49953 -8.32967 -18.71721 -1.43900 0.24545 0.20472 0.47500 mac1
159.06120 -31.51988 0.35955 -0.16930 -1.38600 0.22178 0.22207 0.50800 lord
169.73677 -43.64298 -12.65128 -2.88643 0.81400 0.50927 0.61911 1.23400 leoc
159.07852 -31.54146 0.26611 0.52973 -1.66700 0.26101 0.25199 0.59000 ldhi
177.44658 -17.60881 -6.85638 -5.46677 -1.18600 0.27532 0.22942 0.66300 laut
250.65560 -27.12498 56.50211 27.62612 -1.07800 0.58728 0.45521 0.73000 ispa
188.00047 -13.83221 -86.20187 5.77584 -3.42700 0.43575 0.34027 0.99700 fale
250.61671 -27.14821 58.44616 27.50806 -0.78400 0.83245 0.64610 1.71700 eisl
115.34697 -29.04656 0.37160 -0.15221 0.31100 0.45117 0.40163 1.03200 yar1
105.68850 -10.44996 0.25317 0.50282 0.27300 0.41138 0.30547 0.81600 xmis
153.03527 -27.48496 0.46658 0.28089 -1.60200 0.25022 0.25390 0.68100 wool
128.29617 -25.03720 0.05194 0.09693 -0.60300 0.20052 0.19696 0.46200 wara
175.64131 -39.09440 1.78411 -3.47598 -3.06200 0.30054 0.26791 0.58400 vgkr
175.83734 -39.74922 13.38010 -20.85444 1.27800 1.59829 1.24366 1.60300 utk4
175.83610 -39.74836 12.04266 -20.06739 4.24500 2.11322 1.81445 2.28200 utk3
175.83777 -39.74638 21.63641 -24.97804 8.61400 2.02723 2.30136 2.47300 utk2
175.83783 -39.75013 11.83024 -22.69808 -0.48200 1.72227 1.95742 2.86000 utk1
164.46992 -20.83628 0.05038 -0.79872 -0.16900 0.36088 0.56289 1.15300 uaco
176.38256 -40.26498 -17.48864 -11.74445 -2.32900 0.47802 0.34161 0.72700 turi
166.21689 -22.01152 -0.17066 0.40712 -1.99800 0.28843 0.30809 0.89000 ttta
172.96049 -41.03368 -0.64881 -1.23752 -1.69500 0.51988 0.30382 0.76100 tkhl
210.39356 -17.57706 -83.15659 27.43506 -1.20100 0.35841 0.32373 0.74700 thtg
210.52446 -23.34180 -74.32563 27.78856 -1.35900 0.33568 0.29907 0.56000 tbtg
142.05742 -29.45016 0.20175 0.02452 -0.16900 0.21830 0.21658 0.45000 tbob
147.93085 -42.54644 0.02556 -0.42058 -1.67800 0.22380 0.21986 0.47700 spby
130.89157 -12.42459 -1.41235 2.23209 1.16100 0.60444 0.54786 1.81700 sa39
177.17777 -37.51807 5.65868 -8.62745 -3.69000 0.42229 0.46281 1.15700 rgwi
177.19248 -37.52434 9.69136 -9.10182 -0.80500 0.53801 0.56050 1.36100 rgwc
141.61347 -38.34439 0.48970 -0.77882 -0.87600 0.24417 0.25795 0.53300 ptld
164.02378 -20.23165 -0.48524 0.27167 -1.97200 0.53575 0.57095 1.52800 poum
165.35132 -20.93788 -0.25626 -0.31866 -1.30300 0.45804 0.51822 1.32900 pdme
166.44252 -22.26479 -0.45036 -0.05000 -2.50000 0.31892 0.31293 0.84400 nmea
172.77520 -42.66176 -19.84236 -12.92532 -0.10400 0.47710 0.34234 0.71100 mrbl
169.98450 -43.72658 -19.40839 -8.84067 2.78600 0.66996 0.63212 2.01200 mcke
169.68411 -45.03834 -29.57908 -13.58265 -1.50600 0.41186 0.40894 1.36300 ldrz
165.37548 -21.48034 -0.72932 -0.11565 -1.27300 0.32806 0.33673 1.03700 lcap
177.06976 -39.17226 -0.31343 -16.21526 -1.81900 0.57090 0.33465 0.69300 kut1
132.15251 -14.37507 0.22689 -0.07786 -0.02900 0.22092 0.22165 0.56200 kat2
132.89422 -12.65950 -0.20652 0.12506 0.40900 0.23299 0.22367 0.68800 jab2
142.29621 -10.59037 -0.28667 0.28415 -0.37900 0.29723 0.26126 0.85400 hnis
115.73858 -31.82552 0.16815 -0.65901 -2.95200 0.20047 0.18329 0.47500 hil1
172.79279 -42.55283 -11.43483 -7.86882 -0.32600 0.80365 0.33934 0.91900 hanm
225.03518 -23.13036 -77.93458 40.49534 -1.02600 0.42167 0.32980 0.66000 gamb
181.87906 -14.30780 -84.05376 -0.15346 -0.72200 0.42503 0.37742 1.19800 ftna
121.89433 -33.87432 -0.03569 -0.41994 -1.20000 0.19413 0.20434 0.48900 espa
130.95593 -12.44331 -0.63893 0.24246 -0.87100 0.26421 0.25546 0.84600 dwni
131.13274 -12.84371 0.36009 0.66264 1.81400 0.48190 0.62122 1.93600 darr
130.89149 -12.42401 -0.12348 0.30210 -1.09800 0.29995 0.30418 0.87800 darm
153.26654 -27.52615 0.17528 -0.09703 -0.28600 0.22419 0.21250 0.56200 clev
175.13653 -41.34048 -29.50114 -8.56378 -3.85600 0.37727 0.37134 0.92000 bth1
122.20909 -18.00397 0.05042 0.26335 -1.83600 0.22831 0.21668 0.50900 bro1
189.27756 -14.32609 -84.23361 7.62830 -6.44100 0.37027 0.33824 1.02700 aspa
117.81019 -34.95023 -0.04797 -0.34661 -1.19600 0.20850 0.21692 0.44900 alby
138.64735 -34.72900 0.30269 0.02222 -2.49300 0.32722 0.35806 0.85400 ade2
130.88173 -12.35592 0.20029 0.79621 -0.56000 0.30740 0.31807 1.06300 02na
130.98205 -12.47822 -0.09817 0.45559 -1.00800 0.27970 0.28084 0.92900 01na
130.84399 -12.46664 0.25476 -0.34787 -1.11100 0.27798 0.29042 0.91900 00na
137.69581 -34.93885 0.28495 0.67308 -0.05500 0.34844 0.35807 1.03400 ytwn
119.64580 -31.29069 -0.21129 -0.30649 -1.08200 0.21389 0.20894 0.48300 yelo
135.78438 -34.14415 0.23798 -0.25010 -1.10600 0.23021 0.23069 0.46600 yeel
166.94437 -22.15955 0.85402 -0.42560 -1.85900 0.50749 0.50811 1.46400 yate
172.48113 -43.49077 -31.97612 -12.44798 -2.75800 0.26491 0.28620 0.63800 yald
147.32168 -33.70342 0.35406 -0.01957 -1.83300 0.21381 0.21989 0.59100 wwlg
147.37121 -35.10962 0.11436 -0.52353 -0.32000 0.26587 0.29587 0.76000 wwcc
173.58616 -41.59501 0.20293 2.74896 1.26300 0.45006 0.37507 0.69500 wrau
134.35453 -19.93336 0.14390 0.43597 -1.07500 0.22509 0.21603 0.47600 wmga
138.35597 -34.26130 -2.79176 0.69488 -4.31300 0.91573 0.43170 1.63500 wldh
120.21837 -26.62568 -0.05466 -0.07140 -0.77100 0.21429 0.21003 0.46000 wilu
149.96480 -16.28744 -1.58227 0.39157 -1.73400 0.32770 0.35854 1.07900 wili
117.50064 -32.78176 0.09349 0.29787 -1.99800 0.49240 0.45557 1.18400 wick
117.35208 -33.30605 -0.55011 -0.16214 -2.50900 0.55008 0.55757 1.71700 wgn1
174.77871 -41.27265 -21.79050 -6.79168 -0.95400 0.37925 0.35039 0.75700 wel1
141.92046 -12.67832 -0.13280 0.52121 -0.41700 0.29843 0.25135 1.01800 weip
152.03039 -28.21347 0.49698 -0.06114 -0.63300 0.24652 0.26700 0.64600 warw
135.66045 -34.55887 -0.43165 -0.86684 1.16700 0.40108 0.38409 1.47000 wani
135.64328 -17.77633 -0.00710 -0.52916 -1.28000 0.30597 0.29820 0.79400 walh
140.00475 -34.19562 -0.08271 -0.04710 -0.97700 0.35481 0.33227 0.93400 waik
117.41010 -33.33306 -0.16182 -0.38897 -1.16100 0.20891 0.21155 0.43100 wagn
175.70413 -39.11561 -0.07990 -2.11832 -4.57800 0.38321 0.39996 0.91700 vgtm
175.67593 -39.09867 0.41816 -1.74701 -4.65300 0.42309 0.41289 0.95300 vgnt
175.60115 -39.17556 1.38712 -1.90903 -2.74400 0.35928 0.37309 0.75100 vgng
175.71075 -39.13571 -0.27651 -1.94757 -3.01800 0.41612 0.39897 0.90600 vget
186.01685 -18.65068 114.86840 -58.40920 0.16100 1.87056 1.20482 3.84200 vavs
151.23187 -33.91776 -0.11606 -0.02964 -1.61600 0.38593 0.40970 1.03400 unx3
153.40026 -28.34892 0.57619 -0.72774 -1.45500 0.30305 0.33918 1.17000 twed
